ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Backorders allowed?","Sold individually?","Weight (lbs)","Length (in)","Width (in)","Height (in)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 2 name","Attribute 2 value(s)","Attribute 3 name","Attribute 3 value(s)","Attribute 4 name","Attribute 4 value(s)","Attribute 5 name","Attribute 5 value(s)","Meta: _wpcom_is_markdown","Download 1 name","Download 1 URL","Download 2 name","Download 2 URL"
1744,variation,WT08-M-Yellow,"Antonia Racer Tank-M-Yellow",1,0,visible,,"<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p> <p>&bull; Machine wash.<br />&bull; Line dry.</p>",,,,,1,100,0,0,1,,,,1,,,34,"Clothing>Women>Tops>Bras & Tanks|Clothing>Promotions>Women Sale|Clothing>Collections>Performance Fabrics|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt08-yellow_main.jpg,,,WT08,,,,,,,Size,M,Color,Yellow,,,,,,,,,,,
1739,variation,WT08-S-Black,"Antonia Racer Tank-S-Black",1,0,visible,,"<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p> <p>&bull; Machine wash.<br />&bull; Line dry.</p>",,,,,1,100,0,0,1,,,,1,,,34,"Clothing>Women>Tops>Bras & Tanks|Clothing>Promotions>Women Sale|Clothing>Collections>Performance Fabrics|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/t/wt08-black_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt08-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt08-black_back.jpg",,,WT08,,,,,,,Size,S,Color,Black,,,,,,,,,,,
1740,variation,WT08-S-Purple,"Antonia Racer Tank-S-Purple",1,0,visible,,"<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p> <p>&bull; Machine wash.<br />&bull; Line dry.</p>",,,,,1,100,0,0,1,,,,1,,,34,"Clothing>Women>Tops>Bras & Tanks|Clothing>Promotions>Women Sale|Clothing>Collections>Performance Fabrics|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt08-purple_main.jpg,,,WT08,,,,,,,Size,S,Color,Purple,,,,,,,,,,,
1741,variation,WT08-S-Yellow,"Antonia Racer Tank-S-Yellow",1,0,visible,,"<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p> <p>&bull; Machine wash.<br />&bull; Line dry.</p>",,,,,1,100,0,0,1,,,,1,,,34,"Clothing>Women>Tops>Bras & Tanks|Clothing>Promotions>Women Sale|Clothing>Collections>Performance Fabrics|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt08-yellow_main.jpg,,,WT08,,,,,,,Size,S,Color,Yellow,,,,,,,,,,,
1748,variation,WT08-XL-Black,"Antonia Racer Tank-XL-Black",1,0,visible,,"<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p> <p>&bull; Machine wash.<br />&bull; Line dry.</p>",,,,,1,100,0,0,1,,,,1,,,34,"Clothing>Women>Tops>Bras & Tanks|Clothing>Promotions>Women Sale|Clothing>Collections>Performance Fabrics|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/t/wt08-black_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt08-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt08-black_back.jpg",,,WT08,,,,,,,Size,XL,Color,Black,,,,,,,,,,,
1749,variation,WT08-XL-Purple,"Antonia Racer Tank-XL-Purple",1,0,visible,,"<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p> <p>&bull; Machine wash.<br />&bull; Line dry.</p>",,,,,1,100,0,0,1,,,,1,,,34,"Clothing>Women>Tops>Bras & Tanks|Clothing>Promotions>Women Sale|Clothing>Collections>Performance Fabrics|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt08-purple_main.jpg,,,WT08,,,,,,,Size,XL,Color,Purple,,,,,,,,,,,
1750,variation,WT08-XL-Yellow,"Antonia Racer Tank-XL-Yellow",1,0,visible,,"<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p> <p>&bull; Machine wash.<br />&bull; Line dry.</p>",,,,,1,100,0,0,1,,,,1,,,34,"Clothing>Women>Tops>Bras & Tanks|Clothing>Promotions>Women Sale|Clothing>Collections>Performance Fabrics|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt08-yellow_main.jpg,,,WT08,,,,,,,Size,XL,Color,Yellow,,,,,,,,,,,
1736,variation,WT08-XS-Black,"Antonia Racer Tank-XS-Black",1,0,visible,,"<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p> <p>&bull; Machine wash.<br />&bull; Line dry.</p>",,,,,1,100,0,0,1,,,,1,,,34,"Clothing>Women>Tops>Bras & Tanks|Clothing>Promotions>Women Sale|Clothing>Collections>Performance Fabrics|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/t/wt08-black_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt08-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt08-black_back.jpg",,,WT08,,,,,,,Size,XS,Color,Black,,,,,,,,,,,
1737,variation,WT08-XS-Purple,"Antonia Racer Tank-XS-Purple",1,0,visible,,"<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p> <p>&bull; Machine wash.<br />&bull; Line dry.</p>",,,,,1,100,0,0,1,,,,1,,,34,"Clothing>Women>Tops>Bras & Tanks|Clothing>Promotions>Women Sale|Clothing>Collections>Performance Fabrics|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt08-purple_main.jpg,,,WT08,,,,,,,Size,XS,Color,Purple,,,,,,,,,,,
1738,variation,WT08-XS-Yellow,"Antonia Racer Tank-XS-Yellow",1,0,visible,,"<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p> <p>&bull; Machine wash.<br />&bull; Line dry.</p>",,,,,1,100,0,0,1,,,,1,,,34,"Clothing>Women>Tops>Bras & Tanks|Clothing>Promotions>Women Sale|Clothing>Collections>Performance Fabrics|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt08-yellow_main.jpg,,,WT08,,,,,,,Size,XS,Color,Yellow,,,,,,,,,,,
1767,variable,WT09,"Breathe-Easy Tank",1,0,visible,"This is a variable product called a Breathe-Easy Tank","<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p> <p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,,,,1,0,0,0,,,,,1,,,34,"Clothing>Women>Tops>Bras & Tanks|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/t/wt09-white_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt09-white_back.jpg",,,,,,,,,,Size,XS|S|M|L|XL,Color,Purple|White|Yellow,,,,,,,,,,,
1761,variation,WT09-L-Purple,"Breathe-Easy Tank-L-Purple",1,0,visible,,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p> <p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,,,,1,100,0,0,1,,,,1,,,34,"Clothing>Women>Tops>Bras & Tanks|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt09-purple_main.jpg,,,WT09,,,,,,,Size,L,Color,Purple,,,,,,,,,,,
1762,variation,WT09-L-White,"Breathe-Easy Tank-L-White",1,0,visible,,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p> <p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,,,,1,100,0,0,1,,,,1,,,34,"Clothing>Women>Tops>Bras & Tanks|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/t/wt09-white_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt09-white_back.jpg",,,WT09,,,,,,,Size,L,Color,White,,,,,,,,,,,
1763,variation,WT09-L-Yellow,"Breathe-Easy Tank-L-Yellow",1,0,visible,,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p> <p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,,,,1,100,0,0,1,,,,1,,,34,"Clothing>Women>Tops>Bras & Tanks|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt09-yellow_main.jpg,,,WT09,,,,,,,Size,L,Color,Yellow,,,,,,,,,,,
1758,variation,WT09-M-Purple,"Breathe-Easy Tank-M-Purple",1,0,visible,,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p> <p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,,,,1,100,0,0,1,,,,1,,,34,"Clothing>Women>Tops>Bras & Tanks|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt09-purple_main.jpg,,,WT09,,,,,,,Size,M,Color,Purple,,,,,,,,,,,
1759,variation,WT09-M-White,"Breathe-Easy Tank-M-White",1,0,visible,,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p> <p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,,,,1,100,0,0,1,,,,1,,,34,"Clothing>Women>Tops>Bras & Tanks|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/t/wt09-white_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt09-white_back.jpg",,,WT09,,,,,,,Size,M,Color,White,,,,,,,,,,,
1760,variation,WT09-M-Yellow,"Breathe-Easy Tank-M-Yellow",1,0,visible,,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p> <p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,,,,1,100,0,0,1,,,,1,,,34,"Clothing>Women>Tops>Bras & Tanks|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt09-yellow_main.jpg,,,WT09,,,,,,,Size,M,Color,Yellow,,,,,,,,,,,
1755,variation,WT09-S-Purple,"Breathe-Easy Tank-S-Purple",1,0,visible,,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p> <p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,,,,1,100,0,0,1,,,,1,,,34,"Clothing>Women>Tops>Bras & Tanks|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt09-purple_main.jpg,,,WT09,,,,,,,Size,S,Color,Purple,,,,,,,,,,,
1756,variation,WT09-S-White,"Breathe-Easy Tank-S-White",1,0,visible,,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p> <p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,,,,1,100,0,0,1,,,,1,,,34,"Clothing>Women>Tops>Bras & Tanks|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/t/wt09-white_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt09-white_back.jpg",,,WT09,,,,,,,Size,S,Color,White,,,,,,,,,,,
1757,variation,WT09-S-Yellow,"Breathe-Easy Tank-S-Yellow",1,0,visible,,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p> <p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,,,,1,100,0,0,1,,,,1,,,34,"Clothing>Women>Tops>Bras & Tanks|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt09-yellow_main.jpg,,,WT09,,,,,,,Size,S,Color,Yellow,,,,,,,,,,,
1764,variation,WT09-XL-Purple,"Breathe-Easy Tank-XL-Purple",1,0,visible,,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p> <p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,,,,1,100,0,0,1,,,,1,,,34,"Clothing>Women>Tops>Bras & Tanks|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt09-purple_main.jpg,,,WT09,,,,,,,Size,XL,Color,Purple,,,,,,,,,,,
1765,variation,WT09-XL-White,"Breathe-Easy Tank-XL-White",1,0,visible,,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p> <p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,,,,1,100,0,0,1,,,,1,,,34,"Clothing>Women>Tops>Bras & Tanks|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/t/wt09-white_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt09-white_back.jpg",,,WT09,,,,,,,Size,XL,Color,White,,,,,,,,,,,
1766,variation,WT09-XL-Yellow,"Breathe-Easy Tank-XL-Yellow",1,0,visible,,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p> <p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,,,,1,100,0,0,1,,,,1,,,34,"Clothing>Women>Tops>Bras & Tanks|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt09-yellow_main.jpg,,,WT09,,,,,,,Size,XL,Color,Yellow,,,,,,,,,,,
1752,variation,WT09-XS-Purple,"Breathe-Easy Tank-XS-Purple",1,0,visible,,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p> <p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,,,,1,100,0,0,1,,,,1,,,34,"Clothing>Women>Tops>Bras & Tanks|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt09-purple_main.jpg,,,WT09,,,,,,,Size,XS,Color,Purple,,,,,,,,,,,
1753,variation,WT09-XS-White,"Breathe-Easy Tank-XS-White",1,0,visible,,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p> <p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,,,,1,100,0,0,1,,,,1,,,34,"Clothing>Women>Tops>Bras & Tanks|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/t/wt09-white_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt09-white_back.jpg",,,WT09,,,,,,,Size,XS,Color,White,,,,,,,,,,,
1754,variation,WT09-XS-Yellow,"Breathe-Easy Tank-XS-Yellow",1,0,visible,,"<p>The Breathe Easy Tank is so soft, lightweight, and comfortable, you won't even know it's there -- until its high-tech Cocona&reg; fabric starts wicking sweat away from your body to help you stay dry and focused. Layer it over your favorite sports bra and get moving.</p> <p>&bull; Machine wash/dry.<br />&bull; Cocona&reg; fabric.</p>",,,,,1,100,0,0,1,,,,1,,,34,"Clothing>Women>Tops>Bras & Tanks|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt09-yellow_main.jpg,,,WT09,,,,,,,Size,XS,Color,Yellow,,,,,,,,,,,
2001,simple,24-MG04,"Aim Analog Watch",1,0,visible,"This is a simple product called Aim Analog Watch","<p>Stay light-years ahead of the competition with our Aim Analog Watch. The flexible, rubberized strap is contoured to conform to the shape of your wrist for a comfortable all-day fit. The face features three illuminated hands, a digital read-out of the current time, and stopwatch functions.</p> <ul> <li>Japanese quartz movement.</li> <li>Strap fits 7"" to 8.0"".</li> </ul>",,,,,1,100,0,0,1,,,,1,,,45,Gear>Watches,,,http://eimages.valtim.com/acme-images/product/m/g/mg04-bk-0.jpg,,,,,,,,,,Activity,Recreation|Sports|Outdoor|Gym,Gender,Men,Material,Plastic|Rubber,,,,,,,,,
2002,simple,24-MG01,"Endurance Watch",1,0,visible,"This is a simple product called Endurance Watch","<p>It's easy to track and monitor your training progress with the Endurance Watch. You'll see standard info like time, date and day of the week, but it also functions for the serious high-mileage athete: lap counter, stopwatch, distance, heart rate, speed/pace, cadence and altitude.</p> <ul> <li>Digital display.</li> <li>LED backlight.</li> <li>Strap fits 7"" to 10"".</li> <li>1-year limited warranty.</li> <li>Comes with polished metal case.</li> </ul>",,,,,1,100,0,0,1,,,,1,,,49,Gear>Watches,,,http://eimages.valtim.com/acme-images/product/m/g/mg01-bk-0.jpg,,,,,,,,,,Activity,Recreation|Athletic,Gender,Men,Material,Metal|Rubber|Silicone,,,,,,,,,
2003,simple,24-MG03,"Summit Watch",1,0,visible,"This is a simple product called Summit Watch","<p>Trek high and low in the attractive Summit Watch, which features a digital LED display with time and date, stopwatch, lap counter, and 3-second backlight. It can also calculate the number of steps taken and calories burned.</p> <ul> <li>Brushed metal case.</li> <li>Water resistant (100 meters).</li> <li>Buckle clasp.</li> <li>Strap fits 7"" - 10"".</li> <li>1-year limited warranty.</li> </ul>",,,,,1,100,0,0,1,,,,1,,,54,"Gear>Watches|Collections>New Luma Yoga Collection",,,http://eimages.valtim.com/acme-images/product/m/g/mg03-br-0.jpg,,,,,,,,,,Activity,Recreation|Athletic|Sports|Outdoor|Gym,Gender,Men|Women|Unisex,Material,Metal|Plastic|Silicone,,,,,,,,,
2004,simple,24-MG05,"Cruise Dual Analog Watch",1,0,visible,"This is a simple product called Cruise Dual Analog Watch","<p>Whether you're traveling or wish you were, you'll never let time zones perplex you again with the Cruise Dual Analog Watch. The thick, adjustable band promises a comfortable, personalized fit to this classy, modern time piece.</p> <ul> <li>Two dials.</li> <li>Stainless steel case.</li> <li>Adjustable leather band.</li> </ul>",,,,,1,100,0,0,1,,,,1,,,55,"Gear>Watches|Collections>New Luma Yoga Collection",,,http://eimages.valtim.com/acme-images/product/m/g/mg05-br-0.jpg,,,,,,,,,,Activity,Recreation,Gender,Men,Material,Leather|Plastic,,,,,,,,,
2005,simple,24-MG02,"Dash Digital Watch",1,0,visible,"This is a simple product called Dash Digital Watch","<p>The Dash Digital Watch will challenge you to push harder and longer. Log workouts by date, average, and segment times, and recharge by setting hydration and nutrition alarms. This watch is styled with a sleek, square face and durable rubber strap for a long life.</p> <ul> <li>Digital display.</li> <li>LED backlight.</li> <li>Rubber strap with buckle clasp.</li> <li>1-year limited warranty.</li>",,,,,1,100,0,0,1,,,,1,,,92,"Gear>Watches|Collections>New Luma Yoga Collection",,,http://eimages.valtim.com/acme-images/product/m/g/mg02-bk-0.jpg,,,,,,,,,,Activity,Athletic|Sports|Outdoor|Gym,Gender,Men,Material,Rubber,,,,,,,,,
2006,simple,24-WG09,"Luma Analog Watch",1,0,visible,"This is a simple product called Luma Analog Watch","<p>Designed to stand up to your active lifestyle, this women's Luma Analog Watch features a tasteful brushed chrome finish and a stainless steel, water-resistant construction for lasting durability.</p> <ul> <li>Precision Miyota&reg; three-hand movement.</li> </ul>",,,,,1,100,0,0,1,,,,1,,43,43,Gear>Watches,,,http://eimages.valtim.com/acme-images/product/w/g/wg09-gr-0.jpg,,,,,,,,,,Activity,Recreation,Gender,Women,Material,"Stainless Steel",,,,,,,,,
2007,simple,24-WG01,"Bolo Sport Watch",1,0,visible,"This is a simple product called Bolo Sport Watch","<p>The Bolo Sport Watch is sleek, sporty and sized just right to fit your smaller wrist. Easy to read and set up, it features a large digital face and button-activated alarm and stopwatch. The soft-touch resin band promises no-pinch comfort, while the water-resistant design lets you take your workout to the lap pool.</p> <ul> <li>Displays time, day and date.</li> <li>Two-tone design.</li> <li>12/24 hour formats.</li> <li>Nickel-free buckle on band.</li> <li>Battery included.</li> </ul>",,,,,1,100,0,0,1,,,,1,,49,49,Gear>Watches,,,http://eimages.valtim.com/acme-images/product/w/g/wg01-bk-0.jpg,,,,,,,,,,Activity,Recreation|Sports,Gender,Women,Material,Silicone,,,,,,,,,
2008,simple,24-WG03,"Clamber Watch",1,0,visible,"This is a simple product called Clamber Watch","<p>Keep track of time on the treadmill or trail with our Clamber Watch. The flexible, rubberized strap is contoured to conform to your wrist for a comfortable fit all day. The face features an illuminated digital read-out of the current time and stopwatch functions.</p> <ul> <li>Japanese quartz movement.</li> <li>Strap fits 5"" to 6.0"".</li> </ul>",,,,,1,100,0,0,1,,,,1,,,54,Gear>Watches,,,"http://eimages.valtim.com/acme-images/product/w/g/wg03-gr-0.jpg, http://eimages.valtim.com/acme-images/product/w/g/wg03-sa-0.jpg",,,,,,,,,,Activity,Recreation|Athletic|Outdoor|Gym,Gender,Women,Material,Plastic|Rubber|Silicone,,,,,,,,,
2009,simple,24-WG02,"Didi Sport Watch",1,0,visible,"This is a simple product called Didi Sport Watch","<p>The Didi Sport Watch helps you keep your workout plan down to the second. The vertical, digital face looks sleek and futuristic. This watch is programmed with tons of helpful features such as a timer, an alarm clock, a pedometer, and more to help make your excercise more productive.</p> <ul> <li>Digital display.</li> <li>LED backlight.</li> <li>Rubber strap with buckle clasp.</li> <li>1-year limited warranty.</li> </ul>",,,,,1,100,0,0,1,,,,1,,,92,"Gear>Watches|Collections>New Luma Yoga Collection",,,http://eimages.valtim.com/acme-images/product/w/g/wg02-bk-0.jpg,,,,,,,,,,Activity,Athletic|Gym,Gender,Women,Material,Metal|Rubber|Silicone,,,,,,,,,
2010,simple,24-WG085,"Sprite Yoga Strap 6 foot",1,0,visible,"This is a simple product called Sprite Yoga Strap 6 foot","<p>The Sprite Yoga Strap is your untiring partner in demanding stretches, holds and alignment routines. The strap's 100% organic cotton fabric is woven tightly to form a soft, textured yet non-slip surface. The plastic clasp buckle is easily adjustable, lightweight and durable under strain.</p> <ul> <li>100% soft and durable cotton. <li>Plastic cinch buckle is easy to use. <li>Three natural colors made from phthalate and heavy metal free dyes. </ul>",,,,,1,100,0,0,1,,,,1,,,14,"Gear>Fitness Equipment",,,http://eimages.valtim.com/acme-images/product/l/u/luma-yoga-strap.jpg,,,,,,,,,,Activity,Yoga,Gender,Men|Women|Unisex,Material,Canvas|Plastic,Size,"6 foot",,,,,,,
2011,simple,24-WG086,"Sprite Yoga Strap 8 foot",1,0,visible,"This is a simple product called Sprite Yoga Strap 8 foot","<p>The Sprite Yoga Strap is your untiring partner in demanding stretches, holds and alignment routines. The strap's 100% organic cotton fabric is woven tightly to form a soft, textured yet non-slip surface. The plastic clasp buckle is easily adjustable, lightweight and durable under strain.</p> <ul> <li>8' long x 1.0"" wide. <li>100% soft and durable cotton. <li>Plastic cinch buckle is easy to use. <li>Three natural colors made from phthalate and heavy metal free dyes. </ul>",,,,,1,100,0,0,1,,,,1,,,17,"Gear>Fitness Equipment",,,http://eimages.valtim.com/acme-images/product/l/u/luma-yoga-strap.jpg,,,,,,,,,,Activity,Yoga,Gender,Men|Women|Unisex,Material,Canvas|Plastic,Size,"8 foot",,,,,,,
2012,simple,24-WG087,"Sprite Yoga Strap 10 foot",1,0,visible,"This is a simple product called Sprite Yoga Strap 10 foot","<p>The Sprite Yoga Strap is your untiring partner in demanding stretches, holds and alignment routines. The strap's 100% organic cotton fabric is woven tightly to form a soft, textured yet non-slip surface. The plastic clasp buckle is easily adjustable, lightweight and durable under strain.</p> <ul> <li>10' long x 1.0"" wide. <li>100% soft and durable cotton. <li>Plastic cinch buckle is easy to use. <li>Three natural colors made from phthalate and heavy metal free dyes. </ul>",,,,,1,100,0,0,1,,,,1,,,21,"Gear>Fitness Equipment",,,http://eimages.valtim.com/acme-images/product/l/u/luma-yoga-strap.jpg,,,,,,,,,,Activity,Yoga,Gender,Men|Women|Unisex,Material,Canvas|Plastic,Size,"10 foot",,,,,,,
2013,simple,24-WG081-gray,"Sprite Stasis Ball 55 cm",1,0,visible,"This is a simple product called Sprite Stasis Ball 55 cm","<p>The Sprite Stasis Ball gives you the toned abs, sides, and back you want by amping up your core workout. With bright colors and a burst-resistant design, it's a must-have for every hard-core exercise addict. Use for abdominal conditioning, balance training, yoga, or even physical therapy.</p> <ul> <li>Durable, burst-resistant design.</li> <li>Hand pump included.</li> </ul>",,,,,1,100,0,0,1,,,,1,,,23,"Gear>Fitness Equipment",,,http://eimages.valtim.com/acme-images/product/l/u/luma-stability-ball-gray.jpg,,,,,,,,,,Activity,Yoga|Gym,Gender,Men|Women|Boys|Girls|Unisex,Material,Plastic,Size,"55 cm",Color,Gray,,,,,
